BT	578	19/09/1997	32.40	177.8402	133.1768
BT	579	07/07/1997	31.50	169.4391	133.0070
BT	579	16/10/1998	31.70	169.4391	133.0070
BT	580	08/07/1997	28.90	163.2763	129.3591
BT	580	13/07/1997	29.00	163.2763	129.3591
BT	580	19/09/1997	29.50	163.2763	129.3591
BT	580	12/08/1998	28.30	163.2763	129.3591
BT	581	17/09/1997	26.90	162.1368	126.6429
BT	581	17/09/1997	26.40	162.1368	126.6429
BT	582	08/07/1997	24.40	162.4506	123.5902
BT	582	17/09/1997	23.90	162.4506	123.5902
BT	582	17/09/1997	23.40	162.4506	123.5902
BT	582	12/08/1998	24.20	162.4506	123.5902
BT	584	17/09/1997	24.40	163.5992	117.2902
BT	584	12/08/1998	25.80	163.5992	117.2902
BT	586	08/07/1997	29.20	167.1226	104.8328
BT	586	12/08/1998	28.40	167.1226	104.8328
BT	587	24/07/1997	29.40	165.0444	100.1504
BT	587	12/08/1998	29.30	165.0444	100.1504
BT	589	08/07/1997	31.20	146.0555	102.8657
BT	589	17/10/1998	33.00	146.0555	102.8657
BT	591	08/07/1997	29.50	142.1964	91.4500
BT	591	17/10/1998	29.30	142.1964	91.4500
BT	592	09/07/1997	27.70	145.7244	89.3652
BT	592	18/10/1998	27.50	145.7244	89.3652
BT	593	09/07/1997	19.40	141.4095	86.1361
BT	593	18/10/1998	22.10	141.4095	86.1361
BT	594	09/07/1997	19.40	134.2378	78.9774
BT	594	18/10/1998	21.10	134.2378	78.9774
BT	596	09/07/1997	25.60	114.1418	74.8679
BT	596	18/10/1998	27.20	114.1418	74.8679
BT	599	09/07/1997	20.70	111.4260	57.7263
BT	599	18/10/1998	23.90	111.4260	57.7263
BT	601	09/07/1997	25.90	109.0993	64.8598
BT	601	18/10/1998	26.30	109.0993	64.8598
BT	602	09/07/1997	30.40	95.0558	68.5000
BT	602	18/10/1998	31.40	95.0558	68.5000
BT	605	10/07/1997	20.90	88.0737	44.2806
BT	605	19/10/1998	25.20	88.0737	44.2806
BT	606	10/07/1997	29.20	77.1183	41.6712
BT	606	19/10/1998	31.00	77.1183	41.6712
BT	608	10/07/1997	29.40	69.3206	54.6048
BT	608	19/10/1998	30.20	69.3206	54.6048
BT	610	10/07/1997	35.90	60.8812	55.6486
BT	610	19/10/1998	35.20	60.8812	55.6486
BT	613	10/07/1997	38.20	65.4267	68.7718
BT	613	19/10/1998	40.10	65.4267	68.7718
BT	614	10/07/1997	34.70	61.1987	75.6012
BT	614	19/10/1998	34.00	61.1987	75.6012
BT	615	10/07/1997	41.60	51.4505	71.8222
BT	615	19/10/1998	40.90	51.4505	71.8222
BT	618	10/07/1997	42.10	41.0734	67.0649
BT	618	19/10/1998	41.10	41.0734	67.0649
BT	630	11/07/1997	42.90	38.2063	87.8809
BT	630	19/10/1998	46.20	38.2063	87.8809
BT	633	12/07/1997	36.40	58.8994	91.1227
BT	633	20/10/1998	38.50	58.8994	91.1227
BT	634	12/07/1997	32.00	65.7426	80.9201
BT	634	20/10/1998	35.10	65.7426	80.9201
BT	636	12/07/1997	30.00	82.2754	81.0048
BT	636	20/10/1998	31.60	82.2754	81.0048
BT	637	12/07/1997	26.90	91.4341	77.8993
BT	637	20/10/1998	27.50	91.4341	77.8993
BT	638	12/07/1997	33.30	96.0577	88.7846
BT	638	20/10/1998	34.10	96.0577	88.7846
BT	639	12/07/1997	24.90	107.6773	84.8919
BT	639	20/10/1998	27.00	107.6773	84.8919
BT	640	12/07/1997	30.10	117.8110	88.0472
BT	640	20/10/1998	32.00	117.8110	88.0472
BT	643	12/07/1997	31.30	122.6743	92.8656
BT	643	20/10/1998	33.50	122.6743	92.8656
BT	646	13/07/1997	30.20	151.2540	107.8216
BT	646	17/10/1998	31.10	151.2540	107.8216
BT	647	13/07/1997	33.00	136.7469	104.5809
BT	647	20/10/1998	34.30	136.7469	104.5809
BT	649	13/07/1997	34.70	120.8691	115.2804
BT	649	17/09/1997	34.90	120.8691	115.2804
BT	649	17/09/1997	34.40	120.8691	115.2804
BT	649	17/10/1998	37.10	120.8691	115.2804
BT	651	13/07/1997	33.50	127.0549	120.4584
BT	651	17/09/1997	31.20	127.0549	120.4584
BT	654	13/07/1997	28.20	130.0719	124.4834
