BT	84	24/09/1998	19.85	210.5637	69.1184	0.012022596405564752
BT	92	24/09/1998	15.866666666666667	226.50020000000004	80.8576	0.02397820356916762
BT	107	09/08/1998	19.4	194.8533	85.3999	0.04920588425782674
BT	111	09/08/1998	27.85	170.16885000000002	93.9937	0.025707203445291957
BT	116	12/08/1998	29.25	172.2042	107.8132	0.05701178781734773
BT	121	24/10/1998	18.36333333333333	251.4523	131.6622	0.0569542727866164
BT	163	20/09/1998	18.555	266.1935	94.75935	0.0553052393531111
BT	343	24/10/1998	19.89	271.8667	131.2968	0.02319694191675319
BT	344	24/10/1998	19.175	284.08735	131.68925000000002	0.006222908439386115
BT	346	24/10/1998	17.425	301.66505	132.11305	0.126423581154394
BT	488	06/08/1998	22.950000000000003	208.7535	125.5191	0.045060726252083926
BT	499	17/09/1997	25.65	162.5147	118.9349	0.01550672765759973
BT	500	24/07/1997	29.4	167.2832	116.767	0.0703499093527432
BT	501	21/10/1998	28.333333333333332	158.0249	115.214	0.06413203652169358
BT	502	21/10/1998	31.05	150.8172	111.6213	0.07572122037671686
BT	503	17/09/1997	31.599999999999998	141.0375	110.5344	0.06830779667384665
BT	511	17/10/1998	40.025000000000006	80.7648	143.6732	0.018182817197407154
BT	514	18/09/1997	38.45	81.3256	160.2416	0.043447068154830154
BT	515	16/10/1998	39.166666666666664	91.4909	145.3704	0.048882641090368946
BT	516	18/09/1997	38.25	88.1262	145.5604	0.0020797258270191395
BT	520	16/10/1998	32.86666666666667	113.85539999999999	129.0496	0.0580658327932419
BT	522	17/09/1997	33.5	103.7288	127.821	0.08548604369568705
BT	524	17/09/1997	35.05	123.5439	118.6108	0.08851443658932885
BT	539	25/09/1998	24.619999999999997	183.81214999999997	124.2815	0.014216809776090255
BT	541	06/08/1998	24.425	205.4112	123.8121	0.040711112018160994
BT	575	21/10/1998	29.25	188.5171	137.4374	0.01359820733051053
BT	576	25/09/1998	28.65	188.8215	132.5295	0.04720215424151035
BT	577	25/09/1998	23.1	191.2821	128.8366	0.06198663341570385
BT	578	12/08/1998	31.166666666666668	177.8401666666667	133.1768	0.03749072476572631
BT	579	16/10/1998	31.6	169.4391	133.007	0.005034779296423184
BT	580	12/08/1998	28.924999999999997	163.2763	129.3591	0.0180888702064103
BT	581	17/09/1997	26.65	162.1368	126.6429	0.014924861704218875
BT	582	12/08/1998	23.975	162.4506	123.5902	0.019274921964016176
BT	584	12/08/1998	25.1	163.5992	117.2902	0.04437024622983323
BT	586	12/08/1998	28.799999999999997	167.1226	104.8328	0.022097086912079632
BT	587	12/08/1998	29.35	165.0444	100.1504	0.002710375226013114
BT	589	17/10/1998	32.1	146.0555	102.8657	0.04460720348606726
BT	591	17/10/1998	29.4	142.1964	91.45	0.005411531488672539
